instance,family,scale,variant,seed,solver,runtime_ms,status,par2_ms,timed_out,structural_result,fallback_used,registry_ms,family_checks,recovery_ms,flow_ms,fallback_ms,total_end_to_end_ms,peak_rss_kb
004_exact_r_allocation_boundary_high_scale11_noise0.cnf,exact_r_allocation,11,boundary_high,3,lkk_4a_sealed,5036.686412,TIMEOUT,10000.0,True,,,,,,,,5036.686412,1616
004_exact_r_allocation_boundary_high_scale11_noise0.cnf,exact_r_allocation,11,boundary_high,3,lkk_4c_indexed,18.003711,UNSATISFIABLE,18.003711,False,UNSAT,False,3.44127,12606,0.327419,0.012763,0,7.06288,4444
004_exact_r_allocation_boundary_high_scale11_noise0.cnf,exact_r_allocation,11,boundary_high,3,cadical,5036.537835,TIMEOUT,10000.0,True,,,,,,,,5036.537835,1712
004_exact_r_allocation_boundary_high_scale11_noise0.cnf,exact_r_allocation,11,boundary_high,3,kissat,5035.658238,TIMEOUT,10000.0,True,,,,,,,,5035.658238,1660
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,1,kissat,116.681294,UNSATISFIABLE,116.681294,False,,,,,,,,116.681294,2452
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,1,lkk_4a_sealed,668.793682,UNSATISFIABLE,668.793682,False,UNKNOWN,True,286.27,200001,0.280379,0,371.143,661.062,6772
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,1,lkk_4c_indexed,34.363115,UNSATISFIABLE,34.363115,False,UNSAT,False,15.1303,4625,0.271728,0.064842,0,18.3206,4664
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,1,cadical,518.869551,UNSATISFIABLE,518.869551,False,,,,,,,,518.869551,3480
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,lkk_4a_sealed,669.37859,UNSATISFIABLE,669.37859,False,UNKNOWN,True,327.813,200001,0.281623,0,297.273,628.52,6248
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,lkk_4c_indexed,35.789591,UNSATISFIABLE,35.789591,False,UNSAT,False,15.2923,4625,0.287747,0.074896,0,19.4726,4704
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,cadical,368.788683,UNSATISFIABLE,368.788683,False,,,,,,,,368.788683,3276
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,2,kissat,167.006992,UNSATISFIABLE,167.006992,False,,,,,,,,167.006992,1924
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,lkk_4c_indexed,34.44995,UNSATISFIABLE,34.44995,False,UNSAT,False,14.2174,4625,0.303531,0.060737,0,17.6916,4648
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,cadical,367.485082,UNSATISFIABLE,367.485082,False,,,,,,,,367.485082,3568
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,kissat,117.325898,UNSATISFIABLE,117.325898,False,,,,,,,,117.325898,1984
005_overlapping_hall_violation_boundary_low_scale8_noise0.cnf,overlapping_hall_violation,8,boundary_low,3,lkk_4a_sealed,720.770985,UNSATISFIABLE,720.770985,False,UNKNOWN,True,354.141,200001,0.326805,0,330.854,689.161,6516
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,lkk_4a_sealed,4334.398596,UNSATISFIABLE,4334.398596,False,UNKNOWN,True,399.058,200001,0.390732,0,3892.34,4295.75,10160
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,lkk_4c_indexed,67.405572,UNSATISFIABLE,67.405572,False,UNSAT,False,36.5409,7309,0.484291,0.09158,0,41.8138,4936
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,cadical,4336.697282,UNSATISFIABLE,4336.697282,False,,,,,,,,4336.697282,6996
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,1,kissat,419.297378,UNSATISFIABLE,419.297378,False,,,,,,,,419.297378,3272
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,lkk_4c_indexed,67.801621,UNSATISFIABLE,67.801621,False,UNSAT,False,35.0935,7309,0.481548,0.165645,0,40.4526,4840
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,cadical,4837.55671,UNSATISFIABLE,4837.55671,False,,,,,,,,4837.55671,7212
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,kissat,367.964883,UNSATISFIABLE,367.964883,False,,,,,,,,367.964883,3020
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,2,lkk_4a_sealed,4334.361962,UNSATISFIABLE,4334.361962,False,UNKNOWN,True,374.809,200001,0.392444,0,3929.49,4308.83,10264
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,cadical,3379.766469,UNSATISFIABLE,3379.766469,False,,,,,,,,3379.766469,5916
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,kissat,367.600531,UNSATISFIABLE,367.600531,False,,,,,,,,367.600531,2740
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,lkk_4a_sealed,3529.955353,UNSATISFIABLE,3529.955353,False,UNKNOWN,True,388.888,200001,0.395145,0,3124.78,3518.19,8868
006_overlapping_hall_violation_boundary_high_scale9_noise0.cnf,overlapping_hall_violation,9,boundary_high,3,lkk_4c_indexed,67.212366,UNSATISFIABLE,67.212366,False,UNSAT,False,31.857,7309,0.399051,0.086152,0,36.5267,4836
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,lkk_4c_indexed,267.916192,UNSATISFIABLE,267.916192,False,UNSAT,False,234.259,20031,0.236052,0.015417,0,237.962,4488
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,cadical,618.882402,UNSATISFIABLE,618.882402,False,,,,,,,,618.882402,4788
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,kissat,268.033751,UNSATISFIABLE,268.033751,False,,,,,,,,268.033751,2816
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,1,lkk_4a_sealed,268.207735,UNSATISFIABLE,268.207735,False,UNSAT,False,225.529,31295,0.257396,0.016463,0,229.527,4324
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,cadical,921.085723,UNSATISFIABLE,921.085723,False,,,,,,,,921.085723,4740
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,kissat,318.88341,UNSATISFIABLE,318.88341,False,,,,,,,,318.88341,2828
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,lkk_4a_sealed,268.291271,UNSATISFIABLE,268.291271,False,UNSAT,False,215.188,31295,0.256921,0.015275,0,218.604,4408
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,2,lkk_4c_indexed,319.626384,UNSATISFIABLE,319.626384,False,UNSAT,False,286.664,20031,0.324529,0.015948,0,291.984,4492
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,kissat,268.251816,UNSATISFIABLE,268.251816,False,,,,,,,,268.251816,2828
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,lkk_4a_sealed,268.227419,UNSATISFIABLE,268.227419,False,UNSAT,False,230.185,31295,0.263528,0.014003,0,234.212,4208
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,lkk_4c_indexed,268.820781,UNSATISFIABLE,268.820781,False,UNSAT,False,241.915,20031,0.262061,0.0171,0,246.371,4568
007_capacity2_violation_boundary_low_scale5_noise0.cnf,capacity2_violation,5,boundary_low,3,cadical,1925.671597,UNSATISFIABLE,1925.671597,False,,,,,,,,1925.671597,7948
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,cadical,2227.698443,UNSATISFIABLE,2227.698443,False,,,,,,,,2227.698443,8560
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,kissat,218.214089,UNSATISFIABLE,218.214089,False,,,,,,,,218.214089,2752
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,lkk_4a_sealed,318.058174,UNSATISFIABLE,318.058174,False,UNSAT,False,300.489,156146,0.715685,0.015511,0,306.098,4732
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,1,lkk_4c_indexed,268.614719,UNSATISFIABLE,268.614719,False,UNSAT,False,243.686,20033,0.719689,0.017901,0,249.862,4740
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,kissat,217.616326,UNSATISFIABLE,217.616326,False,,,,,,,,217.616326,2928
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,lkk_4a_sealed,368.281886,UNSATISFIABLE,368.281886,False,UNSAT,False,312.787,156146,0.773739,0.013664,0,318.887,4456
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,lkk_4c_indexed,319.722449,UNSATISFIABLE,319.722449,False,UNSAT,False,271.344,20033,0.818488,0.017978,0,278.056,4808
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,2,cadical,1623.906833,UNSATISFIABLE,1623.906833,False,,,,,,,,1623.906833,6744
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,lkk_4a_sealed,319.224033,UNSATISFIABLE,319.224033,False,UNSAT,False,275.779,156146,0.696555,0.013733,0,281.534,4580
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,lkk_4c_indexed,267.640802,UNSATISFIABLE,267.640802,False,UNSAT,False,222.849,20033,0.595772,0.016461,0,228.197,4704
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,cadical,1121.382712,UNSATISFIABLE,1121.382712,False,,,,,,,,1121.382712,6816
008_capacity2_violation_noise100_scale5_noise100.cnf,capacity2_violation,5,noise100,3,kissat,318.641612,UNSATISFIABLE,318.641612,False,,,,,,,,318.641612,2916
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,kissat,168.153078,UNSATISFIABLE,168.153078,False,,,,,,,,168.153078,2464
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,lkk_4a_sealed,67.6104,UNSATISFIABLE,67.6104,False,UNSAT,False,32.739,117666,1.14173,0.018783,0,38.3695,4664
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,lkk_4c_indexed,35.95413,UNSATISFIABLE,35.95413,False,UNSAT,False,17.7146,4167,1.19141,0.021699,0,23.1988,4788
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,1,cadical,469.68386,UNSATISFIABLE,469.68386,False,,,,,,,,469.68386,3504
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,lkk_4a_sealed,67.056968,UNSATISFIABLE,67.056968,False,UNSAT,False,31.6328,117666,1.07558,0.017586,0,36.558,4568
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,lkk_4c_indexed,34.956688,UNSATISFIABLE,34.956688,False,UNSAT,False,15.3859,4167,1.03475,0.01906,0,20.3366,4824
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,cadical,519.209772,UNSATISFIABLE,519.209772,False,,,,,,,,519.209772,3380
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,2,kissat,117.38949,UNSATISFIABLE,117.38949,False,,,,,,,,117.38949,2464
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,3,lkk_4c_indexed,34.906028,UNSATISFIABLE,34.906028,False,UNSAT,False,15.2697,4167,1.02442,0.023847,0,20.7483,4892
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,3,cadical,468.963046,UNSATISFIABLE,468.963046,False,,,,,,,,468.963046,3508
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,3,kissat,168.19481,UNSATISFIABLE,168.19481,False,,,,,,,,168.19481,2464
009_hidden_pigeonhole_visible_noise0_scale9_noise0.cnf,hidden_pigeonhole,9,visible_noise0,3,lkk_4a_sealed,67.47455,UNSATISFIABLE,67.47455,False,UNSAT,False,33.2986,117666,1.09882,0.021238,0,38.8078,4708
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,1,lkk_4a_sealed,469.217924,UNSATISFIABLE,469.217924,False,UNKNOWN,True,14.4178,200001,1.77556,0,436.41,458.118,7388
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,1,lkk_4c_indexed,35.356647,UNSATISFIABLE,35.356647,False,UNSAT,False,14.6469,4167,1.79457,0.015149,0,21.4106,5044
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,1,cadical,519.256593,UNSATISFIABLE,519.256593,False,,,,,,,,519.256593,3896
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,1,kissat,168.703582,UNSATISFIABLE,168.703582,False,,,,,,,,168.703582,2544
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,2,lkk_4c_indexed,35.417779,UNSATISFIABLE,35.417779,False,UNSAT,False,17.3751,4167,1.88983,0.019511,0,24.8513,5120
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,2,cadical,569.769951,UNSATISFIABLE,569.769951,False,,,,,,,,569.769951,3940
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,2,kissat,167.586945,UNSATISFIABLE,167.586945,False,,,,,,,,167.586945,2540
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,2,lkk_4a_sealed,470.188208,UNSATISFIABLE,470.188208,False,UNKNOWN,True,14.1187,200001,1.87793,0,399.737,421.358,7200
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,3,cadical,519.027409,UNSATISFIABLE,519.027409,False,,,,,,,,519.027409,3700
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,3,kissat,167.581801,UNSATISFIABLE,167.581801,False,,,,,,,,167.581801,2548
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,3,lkk_4a_sealed,468.954238,UNSATISFIABLE,468.954238,False,UNKNOWN,True,11.4232,200001,1.43915,0,411.953,429.343,6972
010_hidden_pigeonhole_hidden_noise100_scale9_noise100.cnf,hidden_pigeonhole,9,hidden_noise100,3,lkk_4c_indexed,35.117766,UNSATISFIABLE,35.117766,False,UNSAT,False,15.77,4167,1.44156,0.024718,0,24.5711,4996
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,1,lkk_4c_indexed,4433.974066,SATISFIABLE,4433.974066,False,FEASIBLE,True,4390.6,159000,3.36198,0.093858,1.80845,4411.29,10220
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,1,cadical,116.529227,SATISFIABLE,116.529227,False,,,,,,,,116.529227,3112
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,1,kissat,18.472144,SATISFIABLE,18.472144,False,,,,,,,,18.472144,1800
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,1,lkk_4a_sealed,67.535796,SATISFIABLE,67.535796,False,UNKNOWN,True,17.0751,200246,2.99574,0,2.12188,32.348,8560
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,2,cadical,66.574451,SATISFIABLE,66.574451,False,,,,,,,,66.574451,3108
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,2,kissat,18.008615,SATISFIABLE,18.008615,False,,,,,,,,18.008615,1752
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,2,lkk_4a_sealed,66.959389,SATISFIABLE,66.959389,False,UNKNOWN,True,18.9303,200246,2.93992,0,2.25925,35.6282,8536
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,2,lkk_4c_indexed,4987.150729,SATISFIABLE,4987.150729,False,FEASIBLE,True,4939.57,159000,2.99739,0.107842,2.28492,4958.71,10264
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,kissat,35.967556,SATISFIABLE,35.967556,False,,,,,,,,35.967556,1724
011_satisfiable_capacity_control_sat_fallback_scale24_noise0.cnf,satisfiable_capacity_control,24,sat_fallback,3,lkk_4a_sealed,68.326743,SATISFIABLE,68.326743,False,UNKNOWN,True,20.4654,200246,4.03644,0,2.51014,42.0656,8556
